comparison_id	set_name	region_class	gene_id	gene_name	peak_hit_count	unique_peak_count	transcript_count	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000174231.19	PRPF8	18	18	8	ENST00000304992.11;ENST00000572621.5;ENST00000573725.2;ENST00000703540.1;ENST00000703541.1;ENST00000883259.1;ENST00000912855.1;ENST00000912856.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000068878.16	PSME4	18	18	6	ENST00000404125.6;ENST00000878865.1;ENST00000933258.1;ENST00000933259.1;ENST00000933260.1;ENST00000967911.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000181555.23	SETD2	18	18	7	ENST00000409792.4;ENST00000638947.2;ENST00000691544.1;ENST00000893753.1;ENST00000952253.1;ENST00000952254.1;ENST00000952255.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000113810.17	SMC4	18	18	8	ENST00000344722.5;ENST00000357388.8;ENST00000462787.5;ENST00000469762.5;ENST00000937685.1;ENST00000937686.1;ENST00000937687.1;ENST00000937688.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000125676.21	THOC2	18	18	5	ENST00000245838.13;ENST00000355725.8;ENST00000491737.5;ENST00000618150.4;ENST00000931863.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000165733.9	BMS1	17	17	15	ENST00000374518.6;ENST00000877422.1;ENST00000877423.1;ENST00000877424.1;ENST00000877425.1;ENST00000877426.1;ENST00000923311.1;ENST00000923314.1;ENST00000923315.1;ENST00000923316.1;ENST00000923317.1;ENST00000923318.1;ENST00000923319.1;ENST00000923320.1;ENST00000966891.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000117724.16	CENPF	17	17	5	ENST00000366955.8;ENST00000706765.1;ENST00000934982.1;ENST00000934983.1;ENST00000934984.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000126001.18	CEP250	17	17	7	ENST00000397524.5;ENST00000397527.6;ENST00000706828.1;ENST00000706829.1;ENST00000706830.1;ENST00000853588.1;ENST00000937927.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000109606.14	DHX15	17	17	13	ENST00000336812.5;ENST00000853183.1;ENST00000853184.1;ENST00000853185.1;ENST00000853186.1;ENST00000853187.1;ENST00000911558.1;ENST00000911559.1;ENST00000911560.1;ENST00000911561.1;ENST00000911562.1;ENST00000953075.1;ENST00000953076.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000113360.18	DROSHA	17	17	32	ENST00000344624.8;ENST00000511367.6;ENST00000513349.5;ENST00000866936.1;ENST00000866937.1;ENST00000866938.1;ENST00000866939.1;ENST00000866940.1;ENST00000866941.1;ENST00000866942.1;ENST00000866943.1;ENST00000866944.1;ENST00000866945.1;ENST00000866946.1;ENST00000866947.1;ENST00000866948.1;ENST00000926013.1;ENST00000926014.1;ENST00000926015.1;ENST00000926016.1;ENST00000926017.1;ENST00000926018.1;ENST00000926019.1;ENST00000926020.1;ENST00000926021.1;ENST00000926022.1;ENST00000926023.1;ENST00000926024.1;ENST00000926025.1;ENST00000926026.1;ENST00000926027.1;ENST00000944647.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000185104.22	FAF1	17	17	12	ENST00000396153.7;ENST00000888953.1;ENST00000888956.1;ENST00000888958.1;ENST00000888960.1;ENST00000888962.1;ENST00000888964.1;ENST00000952057.1;ENST00000952058.1;ENST00000952059.1;ENST00000952060.1;ENST00000952061.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000105220.18	GPI	17	17	6	ENST00000356487.11;ENST00000415930.8;ENST00000588991.7;ENST00000899687.1;ENST00000899688.1;ENST00000921283.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000173064.14	HECTD4	17	17	3	ENST00000377560.9;ENST00000550722.5;ENST00000682272.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000100084.15	HIRA	17	17	12	ENST00000263208.5;ENST00000340170.8;ENST00000935861.1;ENST00000935862.1;ENST00000935863.1;ENST00000935864.1;ENST00000935865.1;ENST00000935866.1;ENST00000935867.1;ENST00000935868.1;ENST00000935869.1;ENST00000935870.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000153187.22	HNRNPU	17	17	19	ENST00000283179.14;ENST00000440865.2;ENST00000444376.7;ENST00000638716.1;ENST00000639628.2;ENST00000640001.1;ENST00000640218.2;ENST00000899281.1;ENST00000919765.1;ENST00000919766.1;ENST00000919767.1;ENST00000919768.1;ENST00000919769.1;ENST00000919770.1;ENST00000919771.1;ENST00000945103.1;ENST00000945104.1;ENST00000945105.1;ENST00000945106.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000118058.26	KMT2A	17	17	7	ENST00000389506.10;ENST00000531904.7;ENST00000534358.8;ENST00000649699.1;ENST00000691053.1;ENST00000710560.1;ENST00000926390.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000137812.21	KNL1	17	17	2	ENST00000346991.9;ENST00000399668.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000184445.12	KNTC1	17	17	2	ENST00000333479.12;ENST00000450485.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000160294.11	MCM3AP	17	17	2	ENST00000291688.6;ENST00000397708.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000196535.21	MYO18A	17	17	11	ENST00000527372.7;ENST00000531253.5;ENST00000533112.5;ENST00000704659.1;ENST00000927983.1;ENST00000927984.1;ENST00000927985.1;ENST00000927986.1;ENST00000954232.1;ENST00000954233.1;ENST00000954234.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000132780.18	NASP	17	17	31	ENST00000350030.8;ENST00000351223.7;ENST00000372052.8;ENST00000537798.5;ENST00000858824.1;ENST00000858825.1;ENST00000858826.1;ENST00000858827.1;ENST00000858828.1;ENST00000858829.1;ENST00000858830.1;ENST00000923964.1;ENST00000923965.1;ENST00000923966.1;ENST00000923967.1;ENST00000923968.1;ENST00000923969.1;ENST00000923970.1;ENST00000923971.1;ENST00000923972.1;ENST00000923973.1;ENST00000923974.1;ENST00000923975.1;ENST00000923976.1;ENST00000923977.1;ENST00000923978.1;ENST00000923979.1;ENST00000923980.1;ENST00000923981.1;ENST00000961668.1;ENST00000961669.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000058272.20	PPP1R12A	17	17	7	ENST00000261207.9;ENST00000437004.6;ENST00000450142.7;ENST00000546369.5;ENST00000550107.5;ENST00000924854.1;ENST00000962776.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000153147.7	SMARCA5	17	17	12	ENST00000283131.4;ENST00000885350.1;ENST00000913618.1;ENST00000913619.1;ENST00000913620.1;ENST00000913621.1;ENST00000940951.1;ENST00000940952.1;ENST00000940953.1;ENST00000940954.1;ENST00000940955.1;ENST00000940956.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000104133.17	SPG11	17	17	12	ENST00000261866.12;ENST00000427534.6;ENST00000535302.6;ENST00000558319.5;ENST00000559193.5;ENST00000559511.6;ENST00000682065.1;ENST00000682669.1;ENST00000684235.1;ENST00000920240.1;ENST00000920241.1;ENST00000920242.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000163714.19	U2SURP	17	17	6	ENST00000473835.7;ENST00000493598.6;ENST00000882742.1;ENST00000922052.1;ENST00000942124.1;ENST00000942125.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000132466.21	ANKRD17	16	16	7	ENST00000330838.10;ENST00000358602.9;ENST00000509867.6;ENST00000914559.1;ENST00000914560.1;ENST00000914561.1;ENST00000914562.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000110619.19	CARS1	16	16	15	ENST00000278224.13;ENST00000380525.9;ENST00000397111.9;ENST00000529772.5;ENST00000868849.1;ENST00000868850.1;ENST00000868851.1;ENST00000868852.1;ENST00000920475.1;ENST00000920476.1;ENST00000920477.1;ENST00000920478.1;ENST00000962720.1;ENST00000962721.1;ENST00000962722.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000122218.18	COPA	16	16	19	ENST00000241704.8;ENST00000368069.7;ENST00000647683.1;ENST00000649787.1;ENST00000890164.1;ENST00000890165.1;ENST00000911817.1;ENST00000911818.1;ENST00000911819.1;ENST00000911820.1;ENST00000971414.1;ENST00000971415.1;ENST00000971416.1;ENST00000971417.1;ENST00000971418.1;ENST00000971419.1;ENST00000971420.1;ENST00000971421.1;ENST00000971422.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000104093.15	DMXL2	16	16	5	ENST00000251076.9;ENST00000449909.7;ENST00000543779.6;ENST00000560891.6;ENST00000927394.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000140525.21	FANCI	16	16	62	ENST00000300027.12;ENST00000310775.12;ENST00000567996.5;ENST00000674831.1;ENST00000676003.1;ENST00000696717.1;ENST00000696718.1;ENST00000696719.1;ENST00000886447.1;ENST00000886451.1;ENST00000886453.1;ENST00000886455.1;ENST00000886457.1;ENST00000886459.1;ENST00000886461.1;ENST00000886463.1;ENST00000886465.1;ENST00000886468.1;ENST00000940788.1;ENST00000940789.1;ENST00000940790.1;ENST00000940791.1;ENST00000940792.1;ENST00000940793.1;ENST00000940794.1;ENST00000940795.1;ENST00000940796.1;ENST00000940797.1;ENST00000940798.1;ENST00000940799.1;ENST00000940800.1;ENST00000940801.1;ENST00000940802.1;ENST00000940803.1;ENST00000940804.1;ENST00000940805.1;ENST00000940806.1;ENST00000940807.1;ENST00000940808.1;ENST00000940809.1;ENST00000940810.1;ENST00000940811.1;ENST00000940812.1;ENST00000940813.1;ENST00000940814.1;ENST00000940815.1;ENST00000940816.1;ENST00000940817.1;ENST00000940818.1;ENST00000940819.1;ENST00000940820.1;ENST00000940821.1;ENST00000940822.1;ENST00000940823.1;ENST00000940824.1;ENST00000940825.1;ENST00000940826.1;ENST00000940827.1;ENST00000940828.1;ENST00000940829.1;ENST00000940830.1;ENST00000943074.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000165219.24	GAPVD1	16	16	27	ENST00000297933.11;ENST00000312123.13;ENST00000394083.6;ENST00000394084.5;ENST00000394104.6;ENST00000394105.6;ENST00000470056.5;ENST00000495955.5;ENST00000888082.1;ENST00000888083.1;ENST00000888084.1;ENST00000888085.1;ENST00000937667.1;ENST00000937668.1;ENST00000937669.1;ENST00000937670.1;ENST00000937671.1;ENST00000937672.1;ENST00000937673.1;ENST00000937674.1;ENST00000937675.1;ENST00000937676.1;ENST00000937677.1;ENST00000937678.1;ENST00000961757.1;ENST00000961758.1;ENST00000961759.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000065150.22	IPO5	16	16	7	ENST00000261574.10;ENST00000357602.7;ENST00000490680.5;ENST00000651721.2;ENST00000929020.1;ENST00000929021.1;ENST00000929022.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000167548.18	KMT2D	16	16	4	ENST00000301067.12;ENST00000683543.2;ENST00000685166.1;ENST00000692637.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000005483.23	KMT2E	16	16	5	ENST00000311117.8;ENST00000473063.2;ENST00000474203.6;ENST00000476671.5;ENST00000479838.3
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000145495.18	MARCHF6	16	16	14	ENST00000274140.10;ENST00000449913.6;ENST00000503788.5;ENST00000510792.1;ENST00000863549.1;ENST00000863550.1;ENST00000863551.1;ENST00000863552.1;ENST00000863553.1;ENST00000863554.1;ENST00000930189.1;ENST00000956723.1;ENST00000956724.1;ENST00000956725.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000130830.16	MPP1	16	16	11	ENST00000369534.8;ENST00000393531.5;ENST00000413259.7;ENST00000907097.1;ENST00000907098.1;ENST00000907099.1;ENST00000907100.1;ENST00000934478.1;ENST00000955645.1;ENST00000955646.1;ENST00000955647.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000160796.19	NBEAL2	16	16	4	ENST00000450053.8;ENST00000651747.1;ENST00000933460.1;ENST00000952756.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000146918.21	NCAPG2	16	16	22	ENST00000356309.8;ENST00000409339.3;ENST00000409423.5;ENST00000909179.1;ENST00000909180.1;ENST00000909181.1;ENST00000909182.1;ENST00000909183.1;ENST00000909184.1;ENST00000909185.1;ENST00000919067.1;ENST00000919068.1;ENST00000919069.1;ENST00000919070.1;ENST00000919071.1;ENST00000919072.1;ENST00000919073.1;ENST00000919074.1;ENST00000919075.1;ENST00000919076.1;ENST00000919077.1;ENST00000941393.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000121892.16	PDS5A	16	16	28	ENST00000303538.13;ENST00000503396.5;ENST00000852888.1;ENST00000852889.1;ENST00000852890.1;ENST00000852891.1;ENST00000852892.1;ENST00000852893.1;ENST00000852894.1;ENST00000852895.1;ENST00000928551.1;ENST00000928552.1;ENST00000928553.1;ENST00000928554.1;ENST00000928555.1;ENST00000928556.1;ENST00000928557.1;ENST00000928558.1;ENST00000928559.1;ENST00000928560.1;ENST00000928561.1;ENST00000971060.1;ENST00000971061.1;ENST00000971062.1;ENST00000971063.1;ENST00000971064.1;ENST00000971065.1;ENST00000971066.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000132300.20	PTCD3	16	16	23	ENST00000254630.12;ENST00000898151.1;ENST00000898152.1;ENST00000898153.1;ENST00000898154.1;ENST00000898155.1;ENST00000898156.1;ENST00000898157.1;ENST00000898158.1;ENST00000898159.1;ENST00000898160.1;ENST00000898161.1;ENST00000898162.1;ENST00000898163.1;ENST00000898164.1;ENST00000938578.1;ENST00000938579.1;ENST00000938580.1;ENST00000938581.1;ENST00000971271.1;ENST00000971272.1;ENST00000971273.1;ENST00000971274.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000106344.9	RBM28	16	16	9	ENST00000223073.6;ENST00000415472.6;ENST00000899022.1;ENST00000899023.1;ENST00000899025.1;ENST00000937193.1;ENST00000968247.1;ENST00000968248.1;ENST00000968249.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000168137.21	SETD5	16	16	8	ENST00000402198.7;ENST00000406341.5;ENST00000407969.5;ENST00000682536.1;ENST00000684055.1;ENST00000866905.1;ENST00000866906.1;ENST00000866907.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000087365.17	SF3B2	16	16	20	ENST00000322535.11;ENST00000528302.5;ENST00000893571.1;ENST00000893572.1;ENST00000893573.1;ENST00000893574.1;ENST00000934115.1;ENST00000934116.1;ENST00000934117.1;ENST00000934118.1;ENST00000934119.1;ENST00000934120.1;ENST00000934121.1;ENST00000934122.1;ENST00000943470.1;ENST00000943471.1;ENST00000943472.1;ENST00000943473.1;ENST00000943474.1;ENST00000943475.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000173473.12	SMARCC1	16	16	35	ENST00000254480.10;ENST00000855762.1;ENST00000855763.1;ENST00000855764.1;ENST00000855765.1;ENST00000855766.1;ENST00000855767.1;ENST00000855768.1;ENST00000855769.1;ENST00000855770.1;ENST00000938785.1;ENST00000938786.1;ENST00000938787.1;ENST00000938788.1;ENST00000938789.1;ENST00000938790.1;ENST00000938791.1;ENST00000938792.1;ENST00000938793.1;ENST00000938794.1;ENST00000938795.1;ENST00000938796.1;ENST00000938797.1;ENST00000938798.1;ENST00000938799.1;ENST00000938800.1;ENST00000938801.1;ENST00000938802.1;ENST00000938803.1;ENST00000938804.1;ENST00000938805.1;ENST00000938806.1;ENST00000938807.1;ENST00000963362.1;ENST00000963363.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000101596.18	SMCHD1	16	16	4	ENST00000320876.11;ENST00000688342.1;ENST00000939310.1;ENST00000958515.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000157106.19	SMG1	16	16	2	ENST00000446231.7;ENST00000940395.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000159140.23	SON	16	16	5	ENST00000300278.8;ENST00000356577.10;ENST00000381679.8;ENST00000381692.6;ENST00000704334.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000140534.15	TICRR	16	16	4	ENST00000268138.12;ENST00000560985.5;ENST00000929580.1;ENST00000929581.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000133657.18	ATP13A3	15	15	23	ENST00000439040.6;ENST00000642744.2;ENST00000645319.2;ENST00000645538.1;ENST00000856972.1;ENST00000856973.1;ENST00000856974.1;ENST00000856975.1;ENST00000856976.1;ENST00000920212.1;ENST00000920213.1;ENST00000920214.1;ENST00000920215.1;ENST00000920216.1;ENST00000920217.1;ENST00000920218.1;ENST00000963858.1;ENST00000963859.1;ENST00000963860.1;ENST00000963861.1;ENST00000963862.1;ENST00000963863.1;ENST00000963864.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000138778.15	CENPE	15	15	9	ENST00000265148.9;ENST00000380026.8;ENST00000933319.1;ENST00000933320.1;ENST00000933321.1;ENST00000933322.1;ENST00000933323.1;ENST00000933324.1;ENST00000960876.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000128191.18	DGCR8	15	15	13	ENST00000351989.8;ENST00000407755.2;ENST00000704820.1;ENST00000704821.1;ENST00000868483.1;ENST00000868484.1;ENST00000868485.1;ENST00000868486.1;ENST00000868487.1;ENST00000868488.1;ENST00000927223.1;ENST00000954973.1;ENST00000954974.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000136813.16	ECPAS	15	15	11	ENST00000259335.8;ENST00000338205.9;ENST00000684092.1;ENST00000855863.1;ENST00000855864.1;ENST00000932780.1;ENST00000932781.1;ENST00000932782.1;ENST00000967701.1;ENST00000967702.1;ENST00000967703.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000167658.17	EEF2	15	15	21	ENST00000309311.7;ENST00000858184.1;ENST00000858185.1;ENST00000858186.1;ENST00000858187.1;ENST00000858188.1;ENST00000858189.1;ENST00000858190.1;ENST00000858191.1;ENST00000939490.1;ENST00000939491.1;ENST00000939492.1;ENST00000939493.1;ENST00000939494.1;ENST00000939495.1;ENST00000939496.1;ENST00000939497.1;ENST00000967316.1;ENST00000967317.1;ENST00000967318.1;ENST00000967319.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000107581.15	EIF3A	15	15	6	ENST00000369144.8;ENST00000929552.1;ENST00000947787.1;ENST00000947788.1;ENST00000947789.1;ENST00000947790.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000159131.18	GART	15	15	23	ENST00000361093.9;ENST00000381815.9;ENST00000381831.7;ENST00000381839.7;ENST00000880373.1;ENST00000880374.1;ENST00000880375.1;ENST00000880376.1;ENST00000880377.1;ENST00000880378.1;ENST00000880379.1;ENST00000880380.1;ENST00000880381.1;ENST00000880382.1;ENST00000880383.1;ENST00000880384.1;ENST00000880385.1;ENST00000880386.1;ENST00000935277.1;ENST00000935278.1;ENST00000935279.1;ENST00000935280.1;ENST00000962328.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000163655.17	GMPS	15	15	12	ENST00000295920.7;ENST00000496455.7;ENST00000852009.1;ENST00000852010.1;ENST00000852011.1;ENST00000852012.1;ENST00000928984.1;ENST00000928985.1;ENST00000967990.1;ENST00000967991.1;ENST00000967992.1;ENST00000967993.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000103342.14	GSPT1	15	15	19	ENST00000420576.6;ENST00000434724.7;ENST00000439887.6;ENST00000563468.5;ENST00000895133.1;ENST00000895134.1;ENST00000895135.1;ENST00000895136.1;ENST00000895137.1;ENST00000895138.1;ENST00000895139.1;ENST00000895140.1;ENST00000913280.1;ENST00000913281.1;ENST00000913282.1;ENST00000913283.1;ENST00000913284.1;ENST00000945600.1;ENST00000945601.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	CDS	ENSG00000090006.19	LTBP4	15	15	21	ENST00000204005.13;ENST00000308370.11;ENST00000396819.8;ENST00000908834.1;ENST00000908835.1;ENST00000908836.1;ENST00000908837.1;ENST00000908838.1;ENST00000908839.1;ENST00000908840.1;ENST00000969220.1;ENST00000969221.1;ENST00000969222.1;ENST00000969223.1;ENST00000969224.1;ENST00000969225.1;ENST00000969226.1;ENST00000969227.1;ENST00000969228.1;ENST00000969229.1;ENST00000969230.1
