comparison_id	set_name	region_class	peak_id	chrom	start	end	primary_region_class	gene_id	gene_name	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001648	chr1	19201718	19201760	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001669	chr1	19251414	19251479	CDS	ENSG00000127463.17	EMC1	ENST00000375199.7;ENST00000375208.7;ENST00000477853.6;ENST00000486405.2;ENST00000688219.1;ENST00000690732.1;ENST00000690823.1;ENST00000911101.1;ENST00000911102.1;ENST00000911103.1;ENST00000911104.1;ENST00000911105.1;ENST00000911106.1;ENST00000911107.1;ENST00000911108.1;ENST00000911109.1;ENST00000933101.1;ENST00000933102.1;ENST00000933103.1;ENST00000933104.1;ENST00000933105.1;ENST00000933106.1;ENST00000933107.1;ENST00000933108.1;ENST00000933109.1;ENST00000960178.1;ENST00000960179.1;ENST00000960180.1;ENST00000960181.1;ENST00000960182.1;ENST00000960183.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001876	chr1	21721693	21721769	CDS	ENSG00000090686.17	USP48	ENST00000308271.14;ENST00000374732.7;ENST00000400301.5;ENST00000529637.5;ENST00000903043.1;ENST00000903044.1;ENST00000903045.1;ENST00000903046.1;ENST00000903048.1;ENST00000903049.1;ENST00000903050.1;ENST00000903051.1;ENST00000922670.1;ENST00000922671.1;ENST00000963813.1;ENST00000963814.1;ENST00000963816.1;ENST00000963817.1;ENST00000963818.1;ENST00000963819.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0001885	chr1	21728666	21728711	CDS	ENSG00000090686.17	USP48	ENST00000308271.14;ENST00000400301.5;ENST00000421625.6;ENST00000529637.5;ENST00000903043.1;ENST00000903044.1;ENST00000903045.1;ENST00000903046.1;ENST00000903047.1;ENST00000903048.1;ENST00000903049.1;ENST00000903050.1;ENST00000903051.1;ENST00000922669.1;ENST00000922670.1;ENST00000922671.1;ENST00000963813.1;ENST00000963814.1;ENST00000963815.1;ENST00000963816.1;ENST00000963817.1;ENST00000963818.1;ENST00000963819.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002002	chr1	23055995	23056030	CDS	ENSG00000004487.19	KDM1A	ENST00000356634.7;ENST00000400181.9;ENST00000465864.2;ENST00000685102.1;ENST00000686270.1;ENST00000686339.1;ENST00000686771.1;ENST00000688680.1;ENST00000690627.1;ENST00000691404.1;ENST00000691682.1;ENST00000691694.1;ENST00000692056.1;ENST00000692209.1;ENST00000692853.1;ENST00000692975.1;ENST00000693156.1;ENST00000874660.1;ENST00000874661.1;ENST00000874662.1;ENST00000874663.1;ENST00000874664.1;ENST00000919146.1;ENST00000919148.1;ENST00000919149.1;ENST00000919151.1;ENST00000919152.1;ENST00000919153.1;ENST00000919154.1;ENST00000919155.1;ENST00000919156.1;ENST00000919159.1;ENST00000919160.1;ENST00000919161.1;ENST00000954764.1;ENST00000954765.1;ENST00000954766.1;ENST00000954767.1;ENST00000954769.1;ENST00000954770.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002004	chr1	23057483	23057520	CDS	ENSG00000004487.19	KDM1A	ENST00000356634.7;ENST00000400181.9;ENST00000465864.2;ENST00000685102.1;ENST00000686270.1;ENST00000686339.1;ENST00000686771.1;ENST00000688680.1;ENST00000690627.1;ENST00000691404.1;ENST00000691682.1;ENST00000691694.1;ENST00000692056.1;ENST00000692209.1;ENST00000692853.1;ENST00000692975.1;ENST00000693156.1;ENST00000874660.1;ENST00000874661.1;ENST00000874662.1;ENST00000874663.1;ENST00000874664.1;ENST00000919146.1;ENST00000919148.1;ENST00000919149.1;ENST00000919150.1;ENST00000919151.1;ENST00000919152.1;ENST00000919153.1;ENST00000919154.1;ENST00000919155.1;ENST00000919156.1;ENST00000919158.1;ENST00000919159.1;ENST00000919160.1;ENST00000919161.1;ENST00000954764.1;ENST00000954765.1;ENST00000954766.1;ENST00000954767.1;ENST00000954769.1;ENST00000954770.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002047	chr1	23311200	23311312	CDS	ENSG00000125944.23	HNRNPR	ENST00000302271.11;ENST00000374612.5;ENST00000374616.7;ENST00000463552.6;ENST00000470941.6;ENST00000476451.3;ENST00000478691.5;ENST00000606561.5;ENST00000675048.1;ENST00000882591.1;ENST00000882592.1;ENST00000882593.1;ENST00000882594.1;ENST00000882595.1;ENST00000882596.1;ENST00000882597.1;ENST00000934773.1;ENST00000934774.1;ENST00000934775.1;ENST00000934776.1;ENST00000934777.1;ENST00000934778.1;ENST00000934779.1;ENST00000947104.1;ENST00000947105.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002048	chr1	23313549	23313624	CDS	ENSG00000125944.23	HNRNPR	ENST00000302271.11;ENST00000374612.5;ENST00000374616.7;ENST00000463552.6;ENST00000470941.6;ENST00000476451.3;ENST00000478691.5;ENST00000606561.5;ENST00000675048.1;ENST00000882591.1;ENST00000882592.1;ENST00000882593.1;ENST00000882594.1;ENST00000882595.1;ENST00000882596.1;ENST00000882597.1;ENST00000934773.1;ENST00000934774.1;ENST00000934775.1;ENST00000934776.1;ENST00000934777.1;ENST00000934778.1;ENST00000934779.1;ENST00000947104.1;ENST00000947105.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002052	chr1	23321525	23321572	CDS	ENSG00000125944.23	HNRNPR	ENST00000302271.11;ENST00000374612.5;ENST00000374616.7;ENST00000463552.6;ENST00000470941.6;ENST00000476451.3;ENST00000478691.5;ENST00000606561.5;ENST00000882591.1;ENST00000882592.1;ENST00000882593.1;ENST00000882594.1;ENST00000882595.1;ENST00000882596.1;ENST00000882597.1;ENST00000934773.1;ENST00000934775.1;ENST00000934776.1;ENST00000934777.1;ENST00000934778.1;ENST00000934779.1;ENST00000947104.1;ENST00000947105.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002056	chr1	23333517	23333616	CDS	ENSG00000125944.23	HNRNPR	ENST00000302271.11;ENST00000374612.5;ENST00000374616.7;ENST00000470941.6;ENST00000476451.3;ENST00000478691.5;ENST00000882591.1;ENST00000882593.1;ENST00000934773.1;ENST00000934774.1;ENST00000934775.1;ENST00000934776.1;ENST00000934777.1;ENST00000934778.1;ENST00000947104.1;ENST00000947105.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002079	chr1	23692688	23692758	CDS	ENSG00000142676.15	RPL11	ENST00000374550.8;ENST00000458455.2;ENST00000643754.2;ENST00000895876.1;ENST00000933788.1;ENST00000933789.1;ENST00000933790.1;ENST00000933791.1;ENST00000933792.1;ENST00000933794.1;ENST00000933795.1;ENST00000933796.1;ENST00000933797.1;ENST00000933799.1;ENST00000933800.1;ENST00000933801.1;ENST00000970068.1;ENST00000970069.1;ENST00000970070.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002082	chr1	23693805	23693913	CDS	ENSG00000142676.15	RPL11	ENST00000374550.8;ENST00000458455.2;ENST00000643754.2;ENST00000895876.1;ENST00000933788.1;ENST00000933789.1;ENST00000933790.1;ENST00000933792.1;ENST00000933794.1;ENST00000933795.1;ENST00000933796.1;ENST00000933799.1;ENST00000933800.1;ENST00000933801.1;ENST00000970068.1;ENST00000970069.1;ENST00000970070.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002083	chr1	23694659	23694755	CDS	ENSG00000142676.15	RPL11	ENST00000374550.8;ENST00000458455.2;ENST00000643754.2;ENST00000933788.1;ENST00000933789.1;ENST00000933791.1;ENST00000933792.1;ENST00000933793.1;ENST00000933794.1;ENST00000933795.1;ENST00000933796.1;ENST00000933797.1;ENST00000933799.1;ENST00000933801.1;ENST00000970068.1;ENST00000970069.1;ENST00000970070.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002085	chr1	23695797	23695844	CDS	ENSG00000142676.15	RPL11	ENST00000374550.8;ENST00000458455.2;ENST00000643754.2;ENST00000895876.1;ENST00000933788.1;ENST00000933789.1;ENST00000933790.1;ENST00000933791.1;ENST00000933792.1;ENST00000933793.1;ENST00000933794.1;ENST00000933795.1;ENST00000933797.1;ENST00000933798.1;ENST00000933799.1;ENST00000933800.1;ENST00000933801.1;ENST00000970068.1;ENST00000970069.1;ENST00000970070.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002093	chr1	23755920	23755991	CDS	ENSG00000011007.14	ELOA	ENST00000613537.5;ENST00000907871.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002118	chr1	23971568	23971619	CDS	ENSG00000188529.16	SRSF10	ENST00000343255.9;ENST00000344989.10;ENST00000374452.9;ENST00000374453.7;ENST00000453840.7;ENST00000492112.3;ENST00000927174.1;ENST00000927175.1;ENST00000927176.1;ENST00000945920.1;ENST00000945921.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002143	chr1	24649987	24650031	CDS	ENSG00000133226.20	SRRM1	ENST00000323848.14;ENST00000374389.8;ENST00000705662.1;ENST00000705663.1;ENST00000705681.1;ENST00000705682.1;ENST00000874368.1;ENST00000874369.1;ENST00000874370.1;ENST00000874371.1;ENST00000874372.1;ENST00000874373.1;ENST00000874374.1;ENST00000874375.1;ENST00000874376.1;ENST00000874377.1;ENST00000874378.1;ENST00000874379.1;ENST00000928562.1;ENST00000928563.1;ENST00000928564.1;ENST00000928565.1;ENST00000928566.1;ENST00000928567.1;ENST00000928568.1;ENST00000928569.1;ENST00000928570.1;ENST00000928571.1;ENST00000928572.1;ENST00000928573.1;ENST00000928574.1;ENST00000928575.1;ENST00000928576.1;ENST00000928577.1;ENST00000928578.1;ENST00000928579.1;ENST00000928580.1;ENST00000928581.1;ENST00000928582.1;ENST00000928583.1;ENST00000928584.1;ENST00000955599.1;ENST00000955600.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002144	chr1	24650055	24650078	CDS	ENSG00000133226.20	SRRM1	ENST00000323848.14;ENST00000374389.8;ENST00000705662.1;ENST00000705663.1;ENST00000705681.1;ENST00000705682.1;ENST00000874368.1;ENST00000874369.1;ENST00000874370.1;ENST00000874371.1;ENST00000874372.1;ENST00000874373.1;ENST00000874374.1;ENST00000874375.1;ENST00000874376.1;ENST00000874377.1;ENST00000874378.1;ENST00000874379.1;ENST00000928562.1;ENST00000928563.1;ENST00000928564.1;ENST00000928565.1;ENST00000928566.1;ENST00000928567.1;ENST00000928568.1;ENST00000928569.1;ENST00000928570.1;ENST00000928571.1;ENST00000928572.1;ENST00000928573.1;ENST00000928574.1;ENST00000928575.1;ENST00000928576.1;ENST00000928577.1;ENST00000928578.1;ENST00000928579.1;ENST00000928580.1;ENST00000928581.1;ENST00000928582.1;ENST00000928583.1;ENST00000928584.1;ENST00000955599.1;ENST00000955600.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002150	chr1	24651408	24651470	CDS	ENSG00000133226.20	SRRM1	ENST00000323848.14;ENST00000374389.8;ENST00000705662.1;ENST00000705663.1;ENST00000705681.1;ENST00000705682.1;ENST00000874368.1;ENST00000874369.1;ENST00000874370.1;ENST00000874371.1;ENST00000874372.1;ENST00000874373.1;ENST00000874374.1;ENST00000874375.1;ENST00000874376.1;ENST00000874377.1;ENST00000874378.1;ENST00000874379.1;ENST00000928562.1;ENST00000928563.1;ENST00000928564.1;ENST00000928565.1;ENST00000928566.1;ENST00000928567.1;ENST00000928568.1;ENST00000928569.1;ENST00000928570.1;ENST00000928571.1;ENST00000928572.1;ENST00000928573.1;ENST00000928574.1;ENST00000928575.1;ENST00000928576.1;ENST00000928577.1;ENST00000928578.1;ENST00000928579.1;ENST00000928580.1;ENST00000928581.1;ENST00000928582.1;ENST00000928583.1;ENST00000928584.1;ENST00000955599.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002152	chr1	24652955	24653024	CDS	ENSG00000133226.20	SRRM1	ENST00000323848.14;ENST00000374389.8;ENST00000705662.1;ENST00000705663.1;ENST00000705681.1;ENST00000705682.1;ENST00000874368.1;ENST00000874369.1;ENST00000874370.1;ENST00000874371.1;ENST00000874372.1;ENST00000874373.1;ENST00000874374.1;ENST00000874375.1;ENST00000874376.1;ENST00000874377.1;ENST00000874378.1;ENST00000874379.1;ENST00000928562.1;ENST00000928563.1;ENST00000928564.1;ENST00000928565.1;ENST00000928566.1;ENST00000928567.1;ENST00000928568.1;ENST00000928569.1;ENST00000928570.1;ENST00000928571.1;ENST00000928572.1;ENST00000928573.1;ENST00000928574.1;ENST00000928575.1;ENST00000928576.1;ENST00000928577.1;ENST00000928578.1;ENST00000928579.1;ENST00000928580.1;ENST00000928581.1;ENST00000928582.1;ENST00000928583.1;ENST00000928584.1;ENST00000955599.1;ENST00000955600.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002153	chr1	24654860	24654953	CDS	ENSG00000133226.20	SRRM1	ENST00000323848.14;ENST00000374389.8;ENST00000705662.1;ENST00000705663.1;ENST00000705681.1;ENST00000705682.1;ENST00000874368.1;ENST00000874369.1;ENST00000874370.1;ENST00000874371.1;ENST00000874372.1;ENST00000874373.1;ENST00000874374.1;ENST00000874375.1;ENST00000874376.1;ENST00000874377.1;ENST00000874378.1;ENST00000874379.1;ENST00000928562.1;ENST00000928563.1;ENST00000928564.1;ENST00000928565.1;ENST00000928566.1;ENST00000928567.1;ENST00000928568.1;ENST00000928569.1;ENST00000928570.1;ENST00000928571.1;ENST00000928572.1;ENST00000928573.1;ENST00000928574.1;ENST00000928575.1;ENST00000928576.1;ENST00000928577.1;ENST00000928578.1;ENST00000928579.1;ENST00000928580.1;ENST00000928581.1;ENST00000928582.1;ENST00000928583.1;ENST00000928584.1;ENST00000955599.1;ENST00000955600.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002154	chr1	24654973	24655057	CDS	ENSG00000133226.20	SRRM1	ENST00000323848.14;ENST00000374389.8;ENST00000705662.1;ENST00000705663.1;ENST00000705681.1;ENST00000705682.1;ENST00000874368.1;ENST00000874369.1;ENST00000874370.1;ENST00000874371.1;ENST00000874372.1;ENST00000874373.1;ENST00000874374.1;ENST00000874375.1;ENST00000874376.1;ENST00000874377.1;ENST00000874378.1;ENST00000874379.1;ENST00000928562.1;ENST00000928564.1;ENST00000928565.1;ENST00000928566.1;ENST00000928567.1;ENST00000928568.1;ENST00000928570.1;ENST00000928571.1;ENST00000928572.1;ENST00000928574.1;ENST00000928575.1;ENST00000928576.1;ENST00000928577.1;ENST00000928578.1;ENST00000928580.1;ENST00000928581.1;ENST00000928582.1;ENST00000928584.1;ENST00000955599.1;ENST00000955600.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002161	chr1	24671386	24671456	CDS	ENSG00000133226.20	SRRM1	ENST00000323848.14;ENST00000374389.8;ENST00000705662.1;ENST00000705663.1;ENST00000705681.1;ENST00000705682.1;ENST00000874368.1;ENST00000874369.1;ENST00000874370.1;ENST00000874371.1;ENST00000874372.1;ENST00000874373.1;ENST00000874374.1;ENST00000874375.1;ENST00000874376.1;ENST00000874377.1;ENST00000874378.1;ENST00000874379.1;ENST00000928562.1;ENST00000928563.1;ENST00000928564.1;ENST00000928565.1;ENST00000928566.1;ENST00000928567.1;ENST00000928568.1;ENST00000928569.1;ENST00000928570.1;ENST00000928571.1;ENST00000928572.1;ENST00000928573.1;ENST00000928574.1;ENST00000928575.1;ENST00000928576.1;ENST00000928577.1;ENST00000928578.1;ENST00000928579.1;ENST00000928580.1;ENST00000928581.1;ENST00000928582.1;ENST00000928583.1;ENST00000928584.1;ENST00000955599.1;ENST00000955600.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002185	chr1	25228130	25228231	CDS	ENSG00000117614.11	SYF2	ENST00000236273.9;ENST00000354361.3;ENST00000897355.1;ENST00000897356.1;ENST00000935011.1;ENST00000935012.1;ENST00000935013.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002730	chr1	29148922	29148953	CDS	ENSG00000116350.19	SRSF4	ENST00000373795.7;ENST00000870271.1;ENST00000870272.1;ENST00000870273.1;ENST00000870274.1;ENST00000969505.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002810	chr1	30933355	30933455	CDS	ENSG00000134644.17	PUM1	ENST00000963559.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002812	chr1	30934220	30934331	CDS	ENSG00000134644.17	PUM1	ENST00000883151.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	shared_right	CDS	TARDBP__K562__ENCSR584TCR__ENCFF606RXB__peak0002846	chr1	30995058	30995134	CDS	ENSG00000134644.17	PUM1	ENST00000257075.9;ENST00000373741.8;ENST00000373742.6;ENST00000373747.7;ENST00000426105.7;ENST00000440538.6;ENST00000883066.1;ENST00000883067.1;ENST00000883068.1;ENST00000883069.1;ENST00000883070.1;ENST00000883071.1;ENST00000883072.1;ENST00000883073.1;ENST00000883074.1;ENST00000883075.1;ENST00000883076.1;ENST00000883077.1;ENST00000883078.1;ENST00000883079.1;ENST00000883080.1;ENST00000883081.1;ENST00000883082.1;ENST00000883083.1;ENST00000883084.1;ENST00000883085.1;ENST00000883086.1;ENST00000883087.1;ENST00000883088.1;ENST00000883089.1;ENST00000883090.1;ENST00000883091.1;ENST00000883092.1;ENST00000883093.1;ENST00000883094.1;ENST00000883097.1;ENST00000883098.1;ENST00000883099.1;ENST00000883100.1;ENST00000883101.1;ENST00000883102.1;ENST00000883103.1;ENST00000883104.1;ENST00000883105.1;ENST00000883106.1;ENST00000883108.1;ENST00000883109.1;ENST00000883110.1;ENST00000883111.1;ENST00000883112.1;ENST00000883113.1;ENST00000883115.1;ENST00000883116.1;ENST00000883117.1;ENST00000883118.1;ENST00000883119.1;ENST00000883120.1;ENST00000883121.1;ENST00000883122.1;ENST00000883123.1;ENST00000883124.1;ENST00000883125.1;ENST00000883126.1;ENST00000883127.1;ENST00000883128.1;ENST00000883129.1;ENST00000883130.1;ENST00000883131.1;ENST00000883133.1;ENST00000883135.1;ENST00000883136.1;ENST00000883139.1;ENST00000883140.1;ENST00000883141.1;ENST00000883142.1;ENST00000883143.1;ENST00000883144.1;ENST00000883146.1;ENST00000883147.1;ENST00000883148.1;ENST00000883149.1;ENST00000883150.1;ENST00000883151.1;ENST00000883152.1;ENST00000883153.1;ENST00000883155.1;ENST00000883156.1;ENST00000883157.1;ENST00000883158.1;ENST00000883159.1;ENST00000883160.1;ENST00000883161.1;ENST00000883162.1;ENST00000883163.1;ENST00000883165.1;ENST00000883166.1;ENST00000883167.1;ENST00000883168.1;ENST00000883169.1;ENST00000883170.1;ENST00000883171.1;ENST00000883173.1;ENST00000883174.1;ENST00000883176.1;ENST00000883177.1;ENST00000883178.1;ENST00000883179.1;ENST00000883180.1;ENST00000918937.1;ENST00000918938.1;ENST00000918939.1;ENST00000918941.1;ENST00000918942.1;ENST00000918944.1;ENST00000918945.1;ENST00000918946.1;ENST00000918947.1;ENST00000918948.1;ENST00000918949.1;ENST00000918952.1;ENST00000918954.1;ENST00000918955.1;ENST00000918958.1;ENST00000918959.1;ENST00000918960.1;ENST00000918962.1;ENST00000918963.1;ENST00000918964.1;ENST00000918965.1;ENST00000918966.1;ENST00000918970.1;ENST00000918971.1;ENST00000918972.1;ENST00000918973.1;ENST00000918974.1;ENST00000918976.1;ENST00000918978.1;ENST00000918979.1;ENST00000918981.1;ENST00000918984.1;ENST00000963524.1;ENST00000963525.1;ENST00000963526.1;ENST00000963527.1;ENST00000963528.1;ENST00000963529.1;ENST00000963530.1;ENST00000963532.1;ENST00000963533.1;ENST00000963534.1;ENST00000963535.1;ENST00000963537.1;ENST00000963538.1;ENST00000963539.1;ENST00000963540.1;ENST00000963541.1;ENST00000963542.1;ENST00000963543.1;ENST00000963544.1;ENST00000963545.1;ENST00000963547.1;ENST00000963551.1;ENST00000963552.1;ENST00000963553.1;ENST00000963554.1;ENST00000963555.1;ENST00000963556.1;ENST00000963557.1;ENST00000963559.1;ENST00000963560.1;ENST00000963561.1;ENST00000963562.1;ENST00000963563.1
