comparison_id	set_name	region_class	peak_id	chrom	start	end	primary_region_class	gene_id	gene_name	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001710	chr1	10106552	10106554	CDS	ENSG00000130939.21	UBE4B	ENST00000343090.11;ENST00000672724.1;ENST00000892379.1;ENST00000963443.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001736	chr1	10267512	10267550	CDS	ENSG00000054523.21	KIF1B	ENST00000263934.10;ENST00000377081.5;ENST00000377083.5;ENST00000377086.5;ENST00000377093.9;ENST00000620295.2;ENST00000622724.3;ENST00000676179.1;ENST00000696502.1;ENST00000696503.1;ENST00000696504.1;ENST00000858327.1;ENST00000858328.1;ENST00000858329.1;ENST00000858330.1;ENST00000858331.1;ENST00000858332.1;ENST00000959020.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001738	chr1	10278097	10278141	CDS	ENSG00000054523.21	KIF1B	ENST00000263934.10;ENST00000377081.5;ENST00000377083.5;ENST00000377086.5;ENST00000377093.9;ENST00000620295.2;ENST00000622724.3;ENST00000676179.1;ENST00000696502.1;ENST00000696503.1;ENST00000696504.1;ENST00000858327.1;ENST00000858328.1;ENST00000858329.1;ENST00000858330.1;ENST00000858331.1;ENST00000858332.1;ENST00000959020.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001742	chr1	10295659	10295685	CDS	ENSG00000054523.21	KIF1B	ENST00000263934.10;ENST00000377081.5;ENST00000377083.5;ENST00000377086.5;ENST00000377093.9;ENST00000620295.2;ENST00000622724.3;ENST00000676179.1;ENST00000696502.1;ENST00000696503.1;ENST00000696504.1;ENST00000858327.1;ENST00000858328.1;ENST00000858329.1;ENST00000858330.1;ENST00000858331.1;ENST00000858332.1;ENST00000959020.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001743	chr1	10296613	10296646	CDS	ENSG00000054523.21	KIF1B	ENST00000263934.10;ENST00000377081.5;ENST00000377083.5;ENST00000377086.5;ENST00000377093.9;ENST00000620295.2;ENST00000622724.3;ENST00000676179.1;ENST00000696502.1;ENST00000696503.1;ENST00000696504.1;ENST00000858327.1;ENST00000858328.1;ENST00000858329.1;ENST00000858330.1;ENST00000858331.1;ENST00000858332.1;ENST00000959020.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001745	chr1	10304350	10304388	CDS	ENSG00000054523.21	KIF1B	ENST00000377083.5;ENST00000377093.9
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001749	chr1	10321776	10321844	CDS	ENSG00000054523.21	KIF1B	ENST00000263934.10;ENST00000377081.5;ENST00000377086.5;ENST00000620295.2;ENST00000622724.3;ENST00000676179.1;ENST00000696502.1;ENST00000696503.1;ENST00000696504.1;ENST00000858327.1;ENST00000858328.1;ENST00000858329.1;ENST00000858330.1;ENST00000858331.1;ENST00000858332.1;ENST00000959020.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001756	chr1	10371222	10371251	CDS	ENSG00000054523.21	KIF1B	ENST00000263934.10;ENST00000377081.5;ENST00000377086.5;ENST00000620295.2;ENST00000622724.3;ENST00000676179.1;ENST00000696502.1;ENST00000696503.1;ENST00000696504.1;ENST00000858327.1;ENST00000858328.1;ENST00000858329.1;ENST00000858330.1;ENST00000858331.1;ENST00000858332.1;ENST00000959020.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001795	chr1	10665015	10665083	CDS	ENSG00000130940.15	CASZ1	ENST00000344008.5;ENST00000377022.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001799	chr1	11022298	11022356	CDS	ENSG00000120948.20	TARDBP	ENST00000240185.8;ENST00000639083.1;ENST00000881691.1;ENST00000913574.1;ENST00000913575.1;ENST00000913576.1;ENST00000913577.1;ENST00000958690.1;ENST00000958691.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001825	chr1	11658362	11658395	CDS	ENSG00000132879.15	FBXO44	ENST00000251546.8;ENST00000251547.10;ENST00000376760.5;ENST00000376762.8;ENST00000376768.5;ENST00000376770.5;ENST00000858192.1;ENST00000858193.1;ENST00000858194.1;ENST00000858195.1;ENST00000858196.1;ENST00000858197.1;ENST00000858198.1;ENST00000858199.1;ENST00000933204.1;ENST00000933205.1;ENST00000933206.1;ENST00000933207.1;ENST00000968217.1;ENST00000968218.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001829	chr1	11807129	11807134	CDS	ENSG00000011021.24	CLCN6	ENST00000312413.10;ENST00000346436.11;ENST00000376496.4;ENST00000910827.1;ENST00000918075.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001858	chr1	11926100	11926127	CDS	ENSG00000116685.18	KIAA2013	ENST00000376572.8;ENST00000376576.3;ENST00000923856.1;ENST00000966533.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001865	chr1	11964207	11964301	CDS	ENSG00000083444.18	PLOD1	ENST00000196061.5;ENST00000854019.1;ENST00000854020.1;ENST00000854021.1;ENST00000854022.1;ENST00000854023.1;ENST00000854025.1;ENST00000854026.1;ENST00000854027.1;ENST00000854028.1;ENST00000854029.1;ENST00000854030.1;ENST00000854031.1;ENST00000854032.1;ENST00000854033.1;ENST00000934210.1;ENST00000934211.1;ENST00000934212.1;ENST00000934213.1;ENST00000934214.1;ENST00000960558.1;ENST00000960559.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001866	chr1	11964643	11964649	CDS	ENSG00000083444.18	PLOD1	ENST00000196061.5;ENST00000854019.1;ENST00000854020.1;ENST00000854021.1;ENST00000854022.1;ENST00000854023.1;ENST00000854024.1;ENST00000854025.1;ENST00000854026.1;ENST00000854027.1;ENST00000854028.1;ENST00000854029.1;ENST00000854030.1;ENST00000854031.1;ENST00000854032.1;ENST00000854033.1;ENST00000934210.1;ENST00000934211.1;ENST00000934212.1;ENST00000934213.1;ENST00000934214.1;ENST00000960558.1;ENST00000960559.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001867	chr1	11964758	11964786	CDS	ENSG00000083444.18	PLOD1	ENST00000196061.5;ENST00000854019.1;ENST00000854020.1;ENST00000854021.1;ENST00000854022.1;ENST00000854023.1;ENST00000854024.1;ENST00000854025.1;ENST00000854026.1;ENST00000854027.1;ENST00000854028.1;ENST00000854029.1;ENST00000854030.1;ENST00000854031.1;ENST00000854032.1;ENST00000854033.1;ENST00000934210.1;ENST00000934211.1;ENST00000934212.1;ENST00000934213.1;ENST00000934214.1;ENST00000960558.1;ENST00000960559.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001868	chr1	11965479	11965480	CDS	ENSG00000083444.18	PLOD1	ENST00000196061.5;ENST00000854019.1;ENST00000854020.1;ENST00000854021.1;ENST00000854022.1;ENST00000854023.1;ENST00000854024.1;ENST00000854025.1;ENST00000854026.1;ENST00000854027.1;ENST00000854028.1;ENST00000854029.1;ENST00000854030.1;ENST00000854031.1;ENST00000854032.1;ENST00000854033.1;ENST00000934210.1;ENST00000934212.1;ENST00000934213.1;ENST00000934214.1;ENST00000960558.1;ENST00000960559.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0001870	chr1	11972924	11972979	CDS	ENSG00000083444.18	PLOD1	ENST00000196061.5;ENST00000854019.1;ENST00000854020.1;ENST00000854021.1;ENST00000854022.1;ENST00000854023.1;ENST00000854024.1;ENST00000854025.1;ENST00000854026.1;ENST00000854027.1;ENST00000854028.1;ENST00000854029.1;ENST00000854030.1;ENST00000854031.1;ENST00000854032.1;ENST00000854033.1;ENST00000934210.1;ENST00000934211.1;ENST00000934212.1;ENST00000934213.1;ENST00000934214.1;ENST00000960558.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002110	chr1	15578939	15578978	CDS	ENSG00000116771.7	AGMAT	ENST00000375826.4;ENST00000909207.1;ENST00000930536.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002160	chr1	15928430	15928476	CDS	ENSG00000065526.13	SPEN	ENST00000375759.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002162	chr1	15937845	15937874	CDS	ENSG00000065526.13	SPEN	ENST00000375759.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002313	chr1	17619341	17619364	CDS	ENSG00000074964.18	ARHGEF10L	ENST00000361221.8;ENST00000375408.7;ENST00000375415.5;ENST00000875003.1;ENST00000875004.1;ENST00000875005.1;ENST00000875006.1;ENST00000933926.1;ENST00000933927.1;ENST00000933928.1;ENST00000933929.1;ENST00000933930.1;ENST00000933931.1;ENST00000933932.1;ENST00000933933.1;ENST00000933934.1;ENST00000970699.1;ENST00000970701.1;ENST00000970702.1;ENST00000970703.1;ENST00000970704.1;ENST00000970706.1;ENST00000970707.1;ENST00000970708.1;ENST00000970709.1;ENST00000970710.1;ENST00000970711.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002333	chr1	17656076	17656095	CDS	ENSG00000074964.18	ARHGEF10L	ENST00000361221.8;ENST00000375408.7;ENST00000375415.5;ENST00000875003.1;ENST00000875004.1;ENST00000875005.1;ENST00000875006.1;ENST00000933926.1;ENST00000933927.1;ENST00000933928.1;ENST00000933929.1;ENST00000933930.1;ENST00000933931.1;ENST00000933932.1;ENST00000933933.1;ENST00000933934.1;ENST00000970699.1;ENST00000970700.1;ENST00000970701.1;ENST00000970702.1;ENST00000970703.1;ENST00000970704.1;ENST00000970705.1;ENST00000970706.1;ENST00000970707.1;ENST00000970708.1;ENST00000970709.1;ENST00000970710.1;ENST00000970711.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002334	chr1	17656553	17656556	CDS	ENSG00000074964.18	ARHGEF10L	ENST00000361221.8;ENST00000375408.7;ENST00000375415.5;ENST00000875003.1;ENST00000875004.1;ENST00000875005.1;ENST00000875006.1;ENST00000933926.1;ENST00000933927.1;ENST00000933928.1;ENST00000933929.1;ENST00000933930.1;ENST00000933931.1;ENST00000933932.1;ENST00000933933.1;ENST00000933934.1;ENST00000970699.1;ENST00000970700.1;ENST00000970701.1;ENST00000970702.1;ENST00000970703.1;ENST00000970704.1;ENST00000970705.1;ENST00000970706.1;ENST00000970707.1;ENST00000970708.1;ENST00000970709.1;ENST00000970710.1;ENST00000970711.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002413	chr1	18879322	18879369	CDS	ENSG00000159423.18	ALDH4A1	ENST00000290597.9;ENST00000375341.8;ENST00000538309.5;ENST00000538839.5;ENST00000870350.1;ENST00000870351.1;ENST00000870352.1;ENST00000870353.1;ENST00000870354.1;ENST00000870355.1;ENST00000870356.1;ENST00000870357.1;ENST00000870358.1;ENST00000870359.1;ENST00000870360.1;ENST00000870361.1;ENST00000924552.1;ENST00000924553.1;ENST00000924554.1;ENST00000924555.1;ENST00000924556.1;ENST00000971517.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002435	chr1	19076853	19076898	CDS	ENSG00000127481.15	UBR4	ENST00000375224.1;ENST00000375225.7;ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002436	chr1	19077975	19077976	CDS	ENSG00000127481.15	UBR4	ENST00000375224.1;ENST00000375225.7;ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002437	chr1	19086148	19086156	CDS	ENSG00000127481.15	UBR4	ENST00000375224.1;ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002449	chr1	19100381	19100393	CDS	ENSG00000127481.15	UBR4	ENST00000375224.1;ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002454	chr1	19110742	19110773	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002455	chr1	19113953	19113968	CDS	ENSG00000127481.15	UBR4	ENST00000375218.3;ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002457	chr1	19118925	19118940	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002458	chr1	19121249	19121303	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002460	chr1	19124540	19124546	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002461	chr1	19126548	19126609	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002463	chr1	19127623	19127666	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002466	chr1	19139095	19139153	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002468	chr1	19140787	19140791	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002473	chr1	19146833	19146867	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002477	chr1	19153315	19153344	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002480	chr1	19160110	19160111	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002481	chr1	19162419	19162462	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002483	chr1	19164831	19164842	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002484	chr1	19165655	19165660	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002485	chr1	19173301	19173307	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002486	chr1	19173438	19173565	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002487	chr1	19174412	19174448	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002488	chr1	19174953	19174985	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002490	chr1	19176649	19176655	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002497	chr1	19185171	19185199	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002503	chr1	19197797	19197807	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002504	chr1	19198648	19198687	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002505	chr1	19198798	19198800	CDS	ENSG00000127481.15	UBR4	ENST00000375254.8
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002511	chr1	19238038	19238079	CDS	ENSG00000127463.17	EMC1	ENST00000375199.7;ENST00000375208.7;ENST00000477853.6;ENST00000486405.2;ENST00000688219.1;ENST00000690732.1;ENST00000690823.1;ENST00000911101.1;ENST00000911102.1;ENST00000911103.1;ENST00000911104.1;ENST00000911105.1;ENST00000911106.1;ENST00000911107.1;ENST00000911108.1;ENST00000911109.1;ENST00000933101.1;ENST00000933102.1;ENST00000933103.1;ENST00000933104.1;ENST00000933105.1;ENST00000933106.1;ENST00000933107.1;ENST00000933108.1;ENST00000933109.1;ENST00000960178.1;ENST00000960179.1;ENST00000960180.1;ENST00000960181.1;ENST00000960182.1;ENST00000960183.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002579	chr1	20501302	20501325	CDS	ENSG00000090432.8	MUL1	ENST00000264198.5;ENST00000908517.1;ENST00000925240.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002584	chr1	20661233	20661252	CDS	ENSG00000244038.11	DDOST	ENST00000415136.6;ENST00000602624.7
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002729	chr1	21736608	21736626	CDS	ENSG00000090686.17	USP48	ENST00000308271.14;ENST00000400301.5;ENST00000421625.6;ENST00000529637.5;ENST00000903043.1;ENST00000903044.1;ENST00000903045.1;ENST00000903046.1;ENST00000903047.1;ENST00000903048.1;ENST00000903050.1;ENST00000903051.1;ENST00000922669.1;ENST00000922670.1;ENST00000922671.1;ENST00000963813.1;ENST00000963814.1;ENST00000963815.1;ENST00000963816.1;ENST00000963817.1;ENST00000963818.1;ENST00000963819.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002732	chr1	21747066	21747100	CDS	ENSG00000090686.17	USP48	ENST00000308271.14;ENST00000400301.5;ENST00000421625.6;ENST00000529637.5;ENST00000903043.1;ENST00000903044.1;ENST00000903045.1;ENST00000903046.1;ENST00000903047.1;ENST00000903048.1;ENST00000903049.1;ENST00000903050.1;ENST00000903051.1;ENST00000922669.1;ENST00000922670.1;ENST00000922671.1;ENST00000963813.1;ENST00000963814.1;ENST00000963815.1;ENST00000963816.1;ENST00000963817.1;ENST00000963818.1;ENST00000963819.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002737	chr1	21756609	21756648	CDS	ENSG00000090686.17	USP48	ENST00000308271.14;ENST00000400301.5;ENST00000421625.6;ENST00000529637.5;ENST00000903043.1;ENST00000903044.1;ENST00000903045.1;ENST00000903046.1;ENST00000903047.1;ENST00000903048.1;ENST00000903049.1;ENST00000903050.1;ENST00000903051.1;ENST00000922669.1;ENST00000922670.1;ENST00000922671.1;ENST00000963813.1;ENST00000963814.1;ENST00000963815.1;ENST00000963816.1;ENST00000963817.1;ENST00000963818.1;ENST00000963819.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	left_specific	CDS	TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__peak0002746	chr1	21831691	21831742	CDS	ENSG00000142798.20	HSPG2	ENST00000374695.8
